CIK,coName,formtype,date,fName,length,full_link
1324404,"CF Industries Holdings, Inc.",10-K,2019-12-31,280504.txt,228894,/blue/acg7849/share/BS/item1/280504.txt
1617572,StHealth Capital Investment Corp,10-K,2019-12-31,282557.txt,40647,/blue/acg7849/share/BS/item1/282557.txt
75362,PACCAR INC,10-K,2019-12-31,284851.txt,39760,/blue/acg7849/share/BS/item1/284851.txt
1517401,Peak Resorts Inc,10-K,2019-04-30,270829.txt,55831,/blue/acg7849/share/BS/item1/270829.txt
1776294,Ally Auto Receivables Trust 2019-2,10-K,2019-12-31,281436.txt,1001,/blue/acg7849/share/BS/item1/281436.txt
1498542,"CIM INCOME NAV, INC.",10-K,2019-12-31,281565.txt,158286,/blue/acg7849/share/BS/item1/281565.txt
1043951,CAMPBELL FUND TRUST,10-K,2019-12-31,279406.txt,37623,/blue/acg7849/share/BS/item1/279406.txt
723125,MICRON TECHNOLOGY INC,10-K,2019-08-29,276535.txt,121449,/blue/acg7849/share/BS/item1/276535.txt
1490873,"ECO SCIENCE SOLUTIONS, INC.",10-K,2019-01-31,270367.txt,79908,/blue/acg7849/share/BS/item1/270367.txt
1160791,GOLD RESOURCE CORP,10-K,2019-12-31,280020.txt,11790,/blue/acg7849/share/BS/item1/280020.txt
1585790,"Advanced Disposal Services, Inc.",10-K,2019-12-31,282269.txt,1057,/blue/acg7849/share/BS/item1/282269.txt
709337,FARMERS NATIONAL BANC CORP /OH/,10-K,2019-12-31,284632.txt,51744,/blue/acg7849/share/BS/item1/284632.txt
1556266,"TD Holdings, Inc.",10-K,2019-12-31,281971.txt,269471,/blue/acg7849/share/BS/item1/281971.txt
733076,BRIGHTHOUSE LIFE INSURANCE Co,10-K,2019-12-31,284777.txt,128110,/blue/acg7849/share/BS/item1/284777.txt
1530950,"Post Holdings, Inc.",10-K,2019-09-30,271074.txt,80327,/blue/acg7849/share/BS/item1/271074.txt
1793667,Ally Auto Receivables Trust 2019-4,10-K,2019-12-31,281438.txt,1001,/blue/acg7849/share/BS/item1/281438.txt
22701,COMMUNICATIONS SYSTEMS INC,10-K,2019-12-31,284195.txt,65009,/blue/acg7849/share/BS/item1/284195.txt
92230,TRUIST FINANCIAL CORP,10-K,2019-12-31,285696.txt,266818,/blue/acg7849/share/BS/item1/285696.txt
1327688,OOMA INC,10-K,2019-01-31,268148.txt,33676,/blue/acg7849/share/BS/item1/268148.txt
1261379,Frontier Funds,10-K,2019-12-31,280896.txt,77736,/blue/acg7849/share/BS/item1/280896.txt
1038074,SILICON LABORATORIES INC.,10-K,2019-12-28,279358.txt,41709,/blue/acg7849/share/BS/item1/279358.txt
14272,BRISTOL MYERS SQUIBB CO,10-K,2019-12-31,281157.txt,354276,/blue/acg7849/share/BS/item1/281157.txt
908311,CIM Commercial Trust Corp,10-K,2019-12-31,285585.txt,234398,/blue/acg7849/share/BS/item1/285585.txt
1088638,"MASTERMIND, INC.",10-K,2019-09-30,279689.txt,94275,/blue/acg7849/share/BS/item1/279689.txt
895464,MAGNA LAB INC,10-K,2019-02-28,278328.txt,14817,/blue/acg7849/share/BS/item1/278328.txt
1309057,"China Health Industries Holdings, Inc.",10-K,2019-06-30,267938.txt,158163,/blue/acg7849/share/BS/item1/267938.txt
1707502,Solid Biosciences Inc.,10-K,2019-12-31,283398.txt,149045,/blue/acg7849/share/BS/item1/283398.txt
1730430,"Kiniksa Pharmaceuticals, Ltd.",10-K,2019-12-31,283623.txt,186349,/blue/acg7849/share/BS/item1/283623.txt
1359687,"RED TRAIL ENERGY, LLC",10-K,2019-09-30,268490.txt,79250,/blue/acg7849/share/BS/item1/268490.txt
99780,TRINITY INDUSTRIES INC,10-K,2019-12-31,285878.txt,71113,/blue/acg7849/share/BS/item1/285878.txt
1735438,MeiraGTx Holdings plc,10-K,2019-12-31,283656.txt,182849,/blue/acg7849/share/BS/item1/283656.txt
1104280,SANGUI BIOTECH INTERNATIONAL INC,10-K,2019-06-30,266563.txt,39717,/blue/acg7849/share/BS/item1/266563.txt
1178970,PROVIDENT FINANCIAL SERVICES INC,10-K,2019-12-31,280123.txt,1300814,/blue/acg7849/share/BS/item1/280123.txt
1520048,Permianville Royalty Trust,10-K,2019-12-31,281717.txt,133913,/blue/acg7849/share/BS/item1/281717.txt
1206942,GOLDEN GRAIN ENERGY,10-K,2019-10-31,267321.txt,78521,/blue/acg7849/share/BS/item1/267321.txt
1422183,FS KKR Capital Corp,10-K,2019-12-31,281127.txt,139430,/blue/acg7849/share/BS/item1/281127.txt
1005286,LANDEC CORP \CA\,10-K,2019-05-26,265143.txt,57822,/blue/acg7849/share/BS/item1/265143.txt
1401564,"First Financial Northwest, Inc.",10-K,2019-12-31,280969.txt,1387307,/blue/acg7849/share/BS/item1/280969.txt
100517,"United Airlines Holdings, Inc.",10-K,2019-12-31,279148.txt,120726,/blue/acg7849/share/BS/item1/279148.txt
1764301,SC Health Corp,10-K,2019-12-31,283903.txt,57116,/blue/acg7849/share/BS/item1/283903.txt
1113232,AXCELIS TECHNOLOGIES INC,10-K,2019-12-31,279834.txt,71324,/blue/acg7849/share/BS/item1/279834.txt
1493225,"Northfield Bancorp, Inc.",10-K,2019-12-31,281523.txt,1379617,/blue/acg7849/share/BS/item1/281523.txt
1462418,Altisource Portfolio Solutions S.A.,10-K,2019-12-31,281339.txt,89251,/blue/acg7849/share/BS/item1/281339.txt
278130,PIER 1 IMPORTS INC/DE,10-K,2019-03-02,275522.txt,14021,/blue/acg7849/share/BS/item1/275522.txt
69422,INTERGROUP CORP,10-K,2019-06-30,276253.txt,44826,/blue/acg7849/share/BS/item1/276253.txt
700564,FULTON FINANCIAL CORP,10-K,2019-12-31,284584.txt,137958,/blue/acg7849/share/BS/item1/284584.txt
1785424,FinServ Acquisition Corp.,10-K,2019-12-31,284064.txt,137896,/blue/acg7849/share/BS/item1/284064.txt
926326,"OMNICELL, Inc",10-K,2019-12-31,285729.txt,161592,/blue/acg7849/share/BS/item1/285729.txt
1492091,AUSCRETE Corp,10-K,2019-12-31,281508.txt,6855,/blue/acg7849/share/BS/item1/281508.txt
1781983,"Aprea Therapeutics, Inc.",10-K,2019-12-31,284041.txt,234490,/blue/acg7849/share/BS/item1/284041.txt
1365135,Western Union CO,10-K,2019-12-31,280712.txt,67630,/blue/acg7849/share/BS/item1/280712.txt
1751783,"Rhinebeck Bancorp, Inc.",10-K,2019-12-31,283791.txt,214631,/blue/acg7849/share/BS/item1/283791.txt
1632275,CAT9 Group Inc.,10-K,2019-12-31,282702.txt,169391,/blue/acg7849/share/BS/item1/282702.txt
1610940,ETF Managers Group Commodity Trust I,10-K,2019-06-30,272642.txt,1174,/blue/acg7849/share/BS/item1/272642.txt
1759008,Acamar Partners Acquisition Corp.,10-K,2019-12-31,283855.txt,123060,/blue/acg7849/share/BS/item1/283855.txt
1667161,"Randolph Bancorp, Inc.",10-K,2019-12-31,283007.txt,136262,/blue/acg7849/share/BS/item1/283007.txt
1496048,Brookfield Property REIT Inc.,10-K,2019-12-31,281547.txt,31868,/blue/acg7849/share/BS/item1/281547.txt
1697884,Shemn Corp.,10-K,2019-01-31,274520.txt,20019,/blue/acg7849/share/BS/item1/274520.txt
1463972,Vuzix Corp,10-K,2019-12-31,281347.txt,104001,/blue/acg7849/share/BS/item1/281347.txt
1674910,VALVOLINE INC,10-K,2019-09-30,274025.txt,75895,/blue/acg7849/share/BS/item1/274025.txt
1132509,"Eason Education Kingdom Holdings, Inc.",10-K,2019-12-31,279930.txt,40531,/blue/acg7849/share/BS/item1/279930.txt
1609065,"Pathfinder Bancorp, Inc.",10-K,2019-12-31,282477.txt,124096,/blue/acg7849/share/BS/item1/282477.txt
1556263,"Syros Pharmaceuticals, Inc.",10-K,2019-12-31,281970.txt,204128,/blue/acg7849/share/BS/item1/281970.txt
96536,TAYLOR DEVICES INC,10-K,2019-05-31,279052.txt,14311,/blue/acg7849/share/BS/item1/279052.txt
807863,MITEK SYSTEMS INC,10-K,2019-09-30,277252.txt,1645,/blue/acg7849/share/BS/item1/277252.txt
1080709,ARENA PHARMACEUTICALS INC,10-K,2019-12-31,279640.txt,160555,/blue/acg7849/share/BS/item1/279640.txt
1019034,BIO KEY INTERNATIONAL INC,10-K,2019-12-31,279245.txt,37902,/blue/acg7849/share/BS/item1/279245.txt
1628908,"Evolent Health, Inc.",10-K,2019-12-31,282670.txt,174623,/blue/acg7849/share/BS/item1/282670.txt
1371285,"TRUPANION, INC.",10-K,2019-12-31,280752.txt,40176,/blue/acg7849/share/BS/item1/280752.txt
7431,ARMSTRONG WORLD INDUSTRIES INC,10-K,2019-12-31,284807.txt,44709,/blue/acg7849/share/BS/item1/284807.txt
1048268,"IES Holdings, Inc.",10-K,2019-09-30,265783.txt,131813,/blue/acg7849/share/BS/item1/265783.txt
1706431,"Vir Biotechnology, Inc.",10-K,2019-12-31,283389.txt,466880,/blue/acg7849/share/BS/item1/283389.txt
1687229,Invitation Homes Inc.,10-K,2019-12-31,283194.txt,84718,/blue/acg7849/share/BS/item1/283194.txt
937098,"TRINET GROUP, INC.",10-K,2019-12-31,285793.txt,89836,/blue/acg7849/share/BS/item1/285793.txt
790526,"RadNet, Inc.",10-K,2019-12-31,284970.txt,225595,/blue/acg7849/share/BS/item1/284970.txt
1781755,"BRP Group, Inc.",10-K,2019-12-31,284038.txt,45546,/blue/acg7849/share/BS/item1/284038.txt
764038,SOUTH STATE Corp,10-K,2019-12-31,284874.txt,76265,/blue/acg7849/share/BS/item1/284874.txt
1331520,HOME BANCSHARES INC,10-K,2019-12-31,280550.txt,282253,/blue/acg7849/share/BS/item1/280550.txt
887596,CHEESECAKE FACTORY INC,10-K,2019-01-01,278177.txt,66131,/blue/acg7849/share/BS/item1/278177.txt
1320760,"TSS, Inc.",10-K,2019-12-31,280489.txt,29818,/blue/acg7849/share/BS/item1/280489.txt
1287032,PROSPECT CAPITAL CORP,10-K,2019-06-30,267717.txt,215977,/blue/acg7849/share/BS/item1/267717.txt
1289460,"Texas Roadhouse, Inc.",10-K,2019-12-31,280359.txt,46896,/blue/acg7849/share/BS/item1/280359.txt
1491262,"Mewbourne Energy Partners 10-A, L.P.",10-K,2019-12-31,281505.txt,9064,/blue/acg7849/share/BS/item1/281505.txt
1308606,"SPIRIT REALTY CAPITAL, INC.",10-K,2019-12-31,280437.txt,53312,/blue/acg7849/share/BS/item1/280437.txt
110471,WOLVERINE WORLD WIDE INC /DE/,10-K,2019-12-28,279794.txt,89581,/blue/acg7849/share/BS/item1/279794.txt
1742379,Ally Auto Receivables Trust 2018-3,10-K,2019-12-31,283712.txt,1001,/blue/acg7849/share/BS/item1/283712.txt
1713952,"Vivint Smart Home, Inc.",10-K,2019-12-31,283469.txt,99444,/blue/acg7849/share/BS/item1/283469.txt
72205,NOBILITY HOMES INC,10-K,2019-11-02,284703.txt,19416,/blue/acg7849/share/BS/item1/284703.txt
1615780,"Teardroppers, Inc.",10-K,2019-12-31,282538.txt,44537,/blue/acg7849/share/BS/item1/282538.txt
1412707,Level One Bancorp Inc,10-K,2019-12-31,281058.txt,117286,/blue/acg7849/share/BS/item1/281058.txt
93556,"STANLEY BLACK & DECKER, INC.",10-K,2019-12-28,285785.txt,1032,/blue/acg7849/share/BS/item1/285785.txt
1428875,SERVICEMASTER GLOBAL HOLDINGS INC,10-K,2019-12-31,281166.txt,215426,/blue/acg7849/share/BS/item1/281166.txt
1126956,SPIRE INC,10-K,2019-09-30,275615.txt,246288,/blue/acg7849/share/BS/item1/275615.txt
1320695,"TreeHouse Foods, Inc.",10-K,2019-12-31,280488.txt,43693,/blue/acg7849/share/BS/item1/280488.txt
716634,READING INTERNATIONAL INC,10-K,2019-12-31,284669.txt,80112,/blue/acg7849/share/BS/item1/284669.txt
1605331,AB INTERNATIONAL GROUP CORP.,10-K,2019-08-31,272508.txt,23802,/blue/acg7849/share/BS/item1/272508.txt
1005276,MOHEGAN TRIBAL GAMING AUTHORITY,10-K,2019-09-30,265139.txt,129873,/blue/acg7849/share/BS/item1/265139.txt
1506293,"PINTEREST, INC.",10-K,2019-12-31,281617.txt,58799,/blue/acg7849/share/BS/item1/281617.txt
65770,"MICROVISION, INC.",10-K,2019-12-31,284554.txt,22947,/blue/acg7849/share/BS/item1/284554.txt
1675033,Great Elm Capital Corp.,10-K,2019-12-31,283084.txt,68590,/blue/acg7849/share/BS/item1/283084.txt
1590418,FOCUS UNIVERSAL INC.,10-K,2019-12-31,282304.txt,130548,/blue/acg7849/share/BS/item1/282304.txt
1409375,"ORION ENERGY SYSTEMS, INC.",10-K,2019-03-31,269270.txt,33666,/blue/acg7849/share/BS/item1/269270.txt
29644,DONALDSON CO INC,10-K,2019-07-31,275548.txt,16315,/blue/acg7849/share/BS/item1/275548.txt
1333519,Baying Ecological Holding Group Inc.,10-K,2019-06-30,268201.txt,13020,/blue/acg7849/share/BS/item1/268201.txt
1040829,"Ryman Hospitality Properties, Inc.",10-K,2019-12-31,279374.txt,47064,/blue/acg7849/share/BS/item1/279374.txt
1224608,"CNO Financial Group, Inc.",10-K,2019-12-31,280185.txt,307318,/blue/acg7849/share/BS/item1/280185.txt
1326801,Facebook Inc,10-K,2019-12-31,280528.txt,31493,/blue/acg7849/share/BS/item1/280528.txt
3116,AKORN INC,10-K,2019-12-31,284266.txt,180050,/blue/acg7849/share/BS/item1/284266.txt
1273813,ASSURED GUARANTY LTD,10-K,2019-12-31,280276.txt,381971,/blue/acg7849/share/BS/item1/280276.txt
912593,SUN COMMUNITIES INC,10-K,2019-12-31,285615.txt,82244,/blue/acg7849/share/BS/item1/285615.txt
1336917,"Under Armour, Inc.",10-K,2019-12-31,280570.txt,18552,/blue/acg7849/share/BS/item1/280570.txt
1490281,"Groupon, Inc.",10-K,2019-12-31,281497.txt,52557,/blue/acg7849/share/BS/item1/281497.txt
1069996,FedNat Holding Co,10-K,2019-12-31,279579.txt,129478,/blue/acg7849/share/BS/item1/279579.txt
1713736,Ally Auto Receivables Trust 2017-4,10-K,2019-12-31,283464.txt,1001,/blue/acg7849/share/BS/item1/283464.txt
766792,CVD EQUIPMENT CORP,10-K,2019-12-31,284890.txt,55668,/blue/acg7849/share/BS/item1/284890.txt
1770450,Xerox Holdings Corp,10-K,2019-12-31,283954.txt,83152,/blue/acg7849/share/BS/item1/283954.txt
1130166,"Cyclacel Pharmaceuticals, Inc.",10-K,2019-12-31,279918.txt,89177,/blue/acg7849/share/BS/item1/279918.txt
790816,BRANDYWINE REALTY TRUST,10-K,2019-12-31,284973.txt,32813,/blue/acg7849/share/BS/item1/284973.txt
728535,HUNT J B TRANSPORT SERVICES INC,10-K,2019-12-31,284748.txt,31021,/blue/acg7849/share/BS/item1/284748.txt
81018,PUBLIC SERVICE CO OF COLORADO,10-K,2019-12-31,285053.txt,186523,/blue/acg7849/share/BS/item1/285053.txt
1083743,"Flux Power Holdings, Inc.",10-K,2019-06-30,266253.txt,36200,/blue/acg7849/share/BS/item1/266253.txt
1279695,UNIVERSAL BIOSENSORS INC,10-K,2019-12-31,280299.txt,50628,/blue/acg7849/share/BS/item1/280299.txt
813298,"DESTINATION XL GROUP, INC.",10-K,2019-02-02,277332.txt,42749,/blue/acg7849/share/BS/item1/277332.txt
1271833,CCO HOLDINGS LLC,10-K,2019-12-31,280270.txt,164248,/blue/acg7849/share/BS/item1/280270.txt
1687221,"REV Group, Inc.",10-K,2019-10-31,274290.txt,70257,/blue/acg7849/share/BS/item1/274290.txt
1103795,"QS Energy, Inc.",10-K,2019-12-31,279780.txt,109494,/blue/acg7849/share/BS/item1/279780.txt
1418115,"Healthcare Solutions Management Group, Inc.",10-K,2019-06-30,281092.txt,16193,/blue/acg7849/share/BS/item1/281092.txt
1648903,"First Foods Group, Inc.",10-K,2019-12-31,282849.txt,12648,/blue/acg7849/share/BS/item1/282849.txt
748790,"Global Clean Energy Holdings, Inc.",10-K,2019-12-31,284829.txt,74074,/blue/acg7849/share/BS/item1/284829.txt
1609702,"CDK Global, Inc.",10-K,2019-06-30,272600.txt,45812,/blue/acg7849/share/BS/item1/272600.txt
887919,PREMIER FINANCIAL BANCORP INC,10-K,2019-12-31,285462.txt,49974,/blue/acg7849/share/BS/item1/285462.txt
797564,"HST Global, Inc.",10-K,2019-12-31,285003.txt,2593,/blue/acg7849/share/BS/item1/285003.txt
1532390,ALKALINE WATER Co INC,10-K,2019-03-31,271087.txt,26864,/blue/acg7849/share/BS/item1/271087.txt
914139,PARKERVISION INC,10-K,2019-12-31,285632.txt,10166,/blue/acg7849/share/BS/item1/285632.txt
1651094,"Elevate Credit, Inc.",10-K,2019-12-31,282866.txt,295276,/blue/acg7849/share/BS/item1/282866.txt
1212545,WESTERN ALLIANCE BANCORPORATION,10-K,2019-12-31,280169.txt,258095,/blue/acg7849/share/BS/item1/280169.txt
888491,OMEGA HEALTHCARE INVESTORS INC,10-K,2019-12-31,282768.txt,97752,/blue/acg7849/share/BS/item1/282768.txt
10254,EARTHSTONE ENERGY INC,10-K,2019-12-31,279291.txt,705353,/blue/acg7849/share/BS/item1/279291.txt
916789,HELEN OF TROY LTD,10-K,2019-02-28,278597.txt,60757,/blue/acg7849/share/BS/item1/278597.txt
843006,ISSUER DIRECT CORP,10-K,2019-12-31,285213.txt,1488,/blue/acg7849/share/BS/item1/285213.txt
866609,ION GEOPHYSICAL CORP,10-K,2019-12-31,285307.txt,77316,/blue/acg7849/share/BS/item1/285307.txt
1655887,Owl Rock Capital Corp II,10-K,2019-12-31,282920.txt,165076,/blue/acg7849/share/BS/item1/282920.txt
1123494,HARVARD BIOSCIENCE INC,10-K,2019-12-31,279876.txt,23117,/blue/acg7849/share/BS/item1/279876.txt
885639,KOHLS Corp,10-K,2019-02-02,278124.txt,6654,/blue/acg7849/share/BS/item1/278124.txt
1408100,"Kennedy-Wilson Holdings, Inc.",10-K,2019-12-31,281015.txt,204201,/blue/acg7849/share/BS/item1/281015.txt
1494891,"Sensus Healthcare, Inc.",10-K,2019-12-31,281538.txt,310027,/blue/acg7849/share/BS/item1/281538.txt
1580262,"Right On Brands, Inc.",10-K,2019-03-31,271979.txt,15025,/blue/acg7849/share/BS/item1/271979.txt
1755672,"Corteva, Inc.",10-K,2019-12-31,284255.txt,131061,/blue/acg7849/share/BS/item1/284255.txt
1639225,"Livongo Health, Inc.",10-K,2019-12-31,282765.txt,68874,/blue/acg7849/share/BS/item1/282765.txt
896493,"DPW Holdings, Inc.",10-K,2019-12-31,285533.txt,98265,/blue/acg7849/share/BS/item1/285533.txt
876167,PROGRESS SOFTWARE CORP /MA,10-K,2019-11-30,285357.txt,57471,/blue/acg7849/share/BS/item1/285357.txt
108516,WORTHINGTON INDUSTRIES INC,10-K,2019-05-31,266286.txt,35554,/blue/acg7849/share/BS/item1/266286.txt
899923,MYRIAD GENETICS INC,10-K,2019-06-30,278398.txt,155962,/blue/acg7849/share/BS/item1/278398.txt
1413754,MARIZYME INC,10-K,2019-12-31,281064.txt,34122,/blue/acg7849/share/BS/item1/281064.txt
1400810,"HCI Group, Inc.",10-K,2019-12-31,280964.txt,27052,/blue/acg7849/share/BS/item1/280964.txt
1574540,Physicians Realty Trust,10-K,2019-12-31,282244.txt,103747,/blue/acg7849/share/BS/item1/282244.txt
1012477,AVADEL PHARMACEUTICALS PLC,10-K,2019-12-31,279197.txt,153081,/blue/acg7849/share/BS/item1/279197.txt
1696411,Crona Corp.,10-K,2019-12-31,283291.txt,16723,/blue/acg7849/share/BS/item1/283291.txt
1476045,Chatham Lodging Trust,10-K,2019-12-31,281417.txt,300163,/blue/acg7849/share/BS/item1/281417.txt
1603480,TCW Direct Lending LLC,10-K,2019-12-31,282424.txt,216524,/blue/acg7849/share/BS/item1/282424.txt
1558465,"PETROGRESS, INC",10-K,2019-12-31,281990.txt,2461,/blue/acg7849/share/BS/item1/281990.txt
1519751,"Fortune Brands Home & Security, Inc.",10-K,2019-12-31,281715.txt,98983,/blue/acg7849/share/BS/item1/281715.txt
1580345,TriplePoint Venture Growth BDC Corp.,10-K,2019-12-31,282211.txt,266968,/blue/acg7849/share/BS/item1/282211.txt
74303,OLIN Corp,10-K,2019-12-31,284806.txt,139684,/blue/acg7849/share/BS/item1/284806.txt
1321732,Penumbra Inc,10-K,2019-12-31,280493.txt,153320,/blue/acg7849/share/BS/item1/280493.txt
1057379,"HACKETT GROUP, INC.",10-K,2019-12-27,279498.txt,39017,/blue/acg7849/share/BS/item1/279498.txt
1670592,"YETI Holdings, Inc.",10-K,2019-12-28,283039.txt,57858,/blue/acg7849/share/BS/item1/283039.txt
105132,WD 40 CO,10-K,2019-08-31,265831.txt,1867,/blue/acg7849/share/BS/item1/265831.txt
1451448,"ESPORTS ENTERTAINMENT GROUP, INC.",10-K,2019-06-30,269901.txt,62255,/blue/acg7849/share/BS/item1/269901.txt
1512499,"LINDBLAD EXPEDITIONS HOLDINGS, INC.",10-K,2019-12-31,281658.txt,73925,/blue/acg7849/share/BS/item1/281658.txt
724742,Trinity Place Holdings Inc.,10-K,2019-12-31,284722.txt,23029,/blue/acg7849/share/BS/item1/284722.txt
1591587,"AssetMark Financial Holdings, Inc.",10-K,2019-12-31,282321.txt,34399,/blue/acg7849/share/BS/item1/282321.txt
1365916,"AMYRIS, INC.",10-K,2019-12-31,280715.txt,1869,/blue/acg7849/share/BS/item1/280715.txt
1574540,Physicians Realty Trust,10-K,2019-12-31,282135.txt,103747,/blue/acg7849/share/BS/item1/282135.txt
897077,ALAMO GROUP INC,10-K,2019-12-31,285538.txt,186812,/blue/acg7849/share/BS/item1/285538.txt
1593936,"Michaels Companies, Inc.",10-K,2019-02-02,272284.txt,34183,/blue/acg7849/share/BS/item1/272284.txt
1504008,"BankUnited, Inc.",10-K,2019-12-31,281605.txt,85462,/blue/acg7849/share/BS/item1/281605.txt
1746037,ARYA SCIENCES ACQUISITION CORP.,10-K,2019-12-31,283748.txt,108730,/blue/acg7849/share/BS/item1/283748.txt
1158449,ADVANCE AUTO PARTS INC,10-K,2019-12-28,280008.txt,58897,/blue/acg7849/share/BS/item1/280008.txt
1599407,1847 Holdings LLC,10-K,2019-12-31,282392.txt,282027,/blue/acg7849/share/BS/item1/282392.txt
931015,Polaris Inc.,10-K,2019-12-31,285755.txt,84860,/blue/acg7849/share/BS/item1/285755.txt
1009759,CAPSTONE TURBINE Corp,10-K,2019-03-31,265205.txt,71474,/blue/acg7849/share/BS/item1/265205.txt
19411,MAGELLAN HEALTH INC,10-K,2019-12-31,284152.txt,68482,/blue/acg7849/share/BS/item1/284152.txt
702165,NORFOLK SOUTHERN CORP,10-K,2019-12-31,284596.txt,281165,/blue/acg7849/share/BS/item1/284596.txt
1598014,IHS Markit Ltd.,10-K,2019-11-30,282383.txt,118095,/blue/acg7849/share/BS/item1/282383.txt
6201,American Airlines Group Inc.,10-K,2019-12-31,284531.txt,1026,/blue/acg7849/share/BS/item1/284531.txt
835324,"Stock Yards Bancorp, Inc.",10-K,2019-12-31,285185.txt,15664,/blue/acg7849/share/BS/item1/285185.txt
1448056,"NEW RELIC, INC.",10-K,2019-03-31,269864.txt,51268,/blue/acg7849/share/BS/item1/269864.txt
1382821,Redfin Corp,10-K,2019-12-31,280825.txt,33357,/blue/acg7849/share/BS/item1/280825.txt
1705696,VICI PROPERTIES INC.,10-K,2019-12-31,283382.txt,1335432,/blue/acg7849/share/BS/item1/283382.txt
1032208,SEMPRA ENERGY,10-K,2019-12-31,285682.txt,342565,/blue/acg7849/share/BS/item1/285682.txt
1470205,"County Bancorp, Inc.",10-K,2019-12-31,281387.txt,77252,/blue/acg7849/share/BS/item1/281387.txt
1365357,"ZZLL INFORMATION TECHNOLOGY, INC",10-K,2019-12-31,280713.txt,23162,/blue/acg7849/share/BS/item1/280713.txt
34088,EXXON MOBIL CORP,10-K,2019-12-31,284337.txt,9667,/blue/acg7849/share/BS/item1/284337.txt
82811,REGAL BELOIT CORP,10-K,2019-12-28,285152.txt,94436,/blue/acg7849/share/BS/item1/285152.txt
1348362,Lexaria Bioscience Corp.,10-K,2019-08-31,268328.txt,100920,/blue/acg7849/share/BS/item1/268328.txt
914122,"Perma-Pipe International Holdings, Inc.",10-K,2019-01-31,278550.txt,13542,/blue/acg7849/share/BS/item1/278550.txt
46195,BANK OF HAWAII CORP,10-K,2019-12-31,284444.txt,49476,/blue/acg7849/share/BS/item1/284444.txt
1316835,"Builders FirstSource, Inc.",10-K,2019-12-31,280467.txt,66995,/blue/acg7849/share/BS/item1/280467.txt
865752,Monster Beverage Corp,10-K,2019-12-31,285302.txt,56493,/blue/acg7849/share/BS/item1/285302.txt
1570132,"ANVI GLOBAL HOLDINGS, INC.",10-K,2019-02-28,271731.txt,8797,/blue/acg7849/share/BS/item1/271731.txt
1041859,"Childrens Place, Inc.",10-K,2019-02-02,265681.txt,158612,/blue/acg7849/share/BS/item1/265681.txt
914208,Invesco Ltd.,10-K,2019-12-31,285635.txt,167853,/blue/acg7849/share/BS/item1/285635.txt
1502377,"Contango ORE, Inc.",10-K,2019-06-30,270597.txt,41040,/blue/acg7849/share/BS/item1/270597.txt
1722964,"Y-mAbs Therapeutics, Inc.",10-K,2019-12-31,283550.txt,608702,/blue/acg7849/share/BS/item1/283550.txt
