CIK,coName,formtype,date,fName,length,full_link,performance,clstr
1038074,SILICON LABORATORIES INC.,10-K,2019-12-28,279358.txt,41709,/blue/acg7849/share/BS/item1/279358.txt,0.011502502,45
14272,BRISTOL MYERS SQUIBB CO,10-K,2019-12-31,281157.txt,354276,/blue/acg7849/share/BS/item1/281157.txt,0.0264652466,46
908311,CIM Commercial Trust Corp,10-K,2019-12-31,285585.txt,234398,/blue/acg7849/share/BS/item1/285585.txt,0.3385974042,7
1309057,"China Health Industries Holdings, Inc.",10-K,2019-06-30,267938.txt,158163,/blue/acg7849/share/BS/item1/267938.txt,0.072276254,43
1707502,Solid Biosciences Inc.,10-K,2019-12-31,283398.txt,149045,/blue/acg7849/share/BS/item1/283398.txt,-1.132906805,47
1730430,"Kiniksa Pharmaceuticals, Ltd.",10-K,2019-12-31,283623.txt,186349,/blue/acg7849/share/BS/item1/283623.txt,-0.635934688,48
1359687,"RED TRAIL ENERGY, LLC",10-K,2019-09-30,268490.txt,79250,/blue/acg7849/share/BS/item1/268490.txt,-0.057074458,11
99780,TRINITY INDUSTRIES INC,10-K,2019-12-31,285878.txt,71113,/blue/acg7849/share/BS/item1/285878.txt,0.0161698118,15
1735438,MeiraGTx Holdings plc,10-K,2019-12-31,283656.txt,182849,/blue/acg7849/share/BS/item1/283656.txt,-0.169027565,48
1178970,PROVIDENT FINANCIAL SERVICES INC,10-K,2019-12-31,280123.txt,1300814,/blue/acg7849/share/BS/item1/280123.txt,0.011483112,4
1422183,FS KKR Capital Corp,10-K,2019-12-31,281127.txt,139430,/blue/acg7849/share/BS/item1/281127.txt,0.0299415774,0
1005286,LANDEC CORP \CA\,10-K,2019-05-26,265143.txt,57822,/blue/acg7849/share/BS/item1/265143.txt,-0.070552527,43
1401564,"First Financial Northwest, Inc.",10-K,2019-12-31,280969.txt,1387307,/blue/acg7849/share/BS/item1/280969.txt,0.0077271897,4
100517,"United Airlines Holdings, Inc.",10-K,2019-12-31,279148.txt,120726,/blue/acg7849/share/BS/item1/279148.txt,0.0571933626,15
1764301,SC Health Corp,10-K,2019-12-31,283903.txt,57116,/blue/acg7849/share/BS/item1/283903.txt,0.0054807373,5
1113232,AXCELIS TECHNOLOGIES INC,10-K,2019-12-31,279834.txt,71324,/blue/acg7849/share/BS/item1/279834.txt,0.0310786106,45
1493225,"Northfield Bancorp, Inc.",10-K,2019-12-31,281523.txt,1379617,/blue/acg7849/share/BS/item1/281523.txt,0.0079589706,4
1462418,Altisource Portfolio Solutions S.A.,10-K,2019-12-31,281339.txt,89251,/blue/acg7849/share/BS/item1/281339.txt,-0.799672309,2
69422,INTERGROUP CORP,10-K,2019-06-30,276253.txt,44826,/blue/acg7849/share/BS/item1/276253.txt,0.01113242,19
700564,FULTON FINANCIAL CORP,10-K,2019-12-31,284584.txt,137958,/blue/acg7849/share/BS/item1/284584.txt,0.0103417064,12
926326,"OMNICELL, Inc",10-K,2019-12-31,285729.txt,161592,/blue/acg7849/share/BS/item1/285729.txt,0.0494338376,32
1781983,"Aprea Therapeutics, Inc.",10-K,2019-12-31,284041.txt,234490,/blue/acg7849/share/BS/item1/284041.txt,-0.210017364,49
1365135,Western Union CO,10-K,2019-12-31,280712.txt,67630,/blue/acg7849/share/BS/item1/280712.txt,0.1208311926,16
1751783,"Rhinebeck Bancorp, Inc.",10-K,2019-12-31,283791.txt,214631,/blue/acg7849/share/BS/item1/283791.txt,0.006122516,4
1667161,"Randolph Bancorp, Inc.",10-K,2019-12-31,283007.txt,136262,/blue/acg7849/share/BS/item1/283007.txt,0.0054326122,4
1496048,Brookfield Property REIT Inc.,10-K,2019-12-31,281547.txt,31868,/blue/acg7849/share/BS/item1/281547.txt,0.0197001955,13
1463972,Vuzix Corp,10-K,2019-12-31,281347.txt,104001,/blue/acg7849/share/BS/item1/281347.txt,-0.930745975,45
1674910,VALVOLINE INC,10-K,2019-09-30,274025.txt,75895,/blue/acg7849/share/BS/item1/274025.txt,0.1007751938,42
1609065,"Pathfinder Bancorp, Inc.",10-K,2019-12-31,282477.txt,124096,/blue/acg7849/share/BS/item1/282477.txt,0.003909282,4
1556263,"Syros Pharmaceuticals, Inc.",10-K,2019-12-31,281970.txt,204128,/blue/acg7849/share/BS/item1/281970.txt,-0.502993772,49
96536,TAYLOR DEVICES INC,10-K,2019-05-31,279052.txt,14311,/blue/acg7849/share/BS/item1/279052.txt,0.0672198065,37
807863,MITEK SYSTEMS INC,10-K,2019-09-30,277252.txt,1645,/blue/acg7849/share/BS/item1/277252.txt,-0.005327564,33
1080709,ARENA PHARMACEUTICALS INC,10-K,2019-12-31,279640.txt,160555,/blue/acg7849/share/BS/item1/279640.txt,0.3385974042,46
1019034,BIO KEY INTERNATIONAL INC,10-K,2019-12-31,279245.txt,37902,/blue/acg7849/share/BS/item1/279245.txt,-5.842611133,24
1628908,"Evolent Health, Inc.",10-K,2019-12-31,282670.txt,174623,/blue/acg7849/share/BS/item1/282670.txt,-0.201580759,18
1371285,"TRUPANION, INC.",10-K,2019-12-31,280752.txt,40176,/blue/acg7849/share/BS/item1/280752.txt,-0.007033437,3
7431,ARMSTRONG WORLD INDUSTRIES INC,10-K,2019-12-31,284807.txt,44709,/blue/acg7849/share/BS/item1/284807.txt,0.1622580861,42
1048268,"IES Holdings, Inc.",10-K,2019-09-30,265783.txt,131813,/blue/acg7849/share/BS/item1/265783.txt,0.0745769868,17
1706431,"Vir Biotechnology, Inc.",10-K,2019-12-31,283389.txt,466880,/blue/acg7849/share/BS/item1/283389.txt,-0.341130429,47
1687229,Invitation Homes Inc.,10-K,2019-12-31,283194.txt,84718,/blue/acg7849/share/BS/item1/283194.txt,0.0083633504,13
937098,"TRINET GROUP, INC.",10-K,2019-12-31,285793.txt,89836,/blue/acg7849/share/BS/item1/285793.txt,0.077147016,18
790526,"RadNet, Inc.",10-K,2019-12-31,284970.txt,225595,/blue/acg7849/share/BS/item1/284970.txt,0.0089593961,1
1781755,"BRP Group, Inc.",10-K,2019-12-31,284038.txt,45546,/blue/acg7849/share/BS/item1/284038.txt,-0.021691811,3
764038,SOUTH STATE Corp,10-K,2019-12-31,284874.txt,76265,/blue/acg7849/share/BS/item1/284874.txt,0.0117129529,12
1331520,HOME BANCSHARES INC,10-K,2019-12-31,280550.txt,282253,/blue/acg7849/share/BS/item1/280550.txt,0.0192614486,12
887596,CHEESECAKE FACTORY INC,10-K,2019-01-01,278177.txt,66131,/blue/acg7849/share/BS/item1/278177.txt,0.044812122,21
1320760,"TSS, Inc.",10-K,2019-12-31,280489.txt,29818,/blue/acg7849/share/BS/item1/280489.txt,0.0071725394,17
1287032,PROSPECT CAPITAL CORP,10-K,2019-06-30,267717.txt,215977,/blue/acg7849/share/BS/item1/267717.txt,0.0249112811,0
1289460,"Texas Roadhouse, Inc.",10-K,2019-12-31,280359.txt,46896,/blue/acg7849/share/BS/item1/280359.txt,0.0879487186,21
1308606,"SPIRIT REALTY CAPITAL, INC.",10-K,2019-12-31,280437.txt,53312,/blue/acg7849/share/BS/item1/280437.txt,0.0300490634,13
110471,WOLVERINE WORLD WIDE INC /DE/,10-K,2019-12-28,279794.txt,89581,/blue/acg7849/share/BS/item1/279794.txt,0.0518145161,30
72205,NOBILITY HOMES INC,10-K,2019-11-02,284703.txt,19416,/blue/acg7849/share/BS/item1/284703.txt,0.1508019377,8
1412707,Level One Bancorp Inc,10-K,2019-12-31,281058.txt,117286,/blue/acg7849/share/BS/item1/281058.txt,0.0101653165,12
93556,"STANLEY BLACK & DECKER, INC.",10-K,2019-12-28,285785.txt,1032,/blue/acg7849/share/BS/item1/285785.txt,0.0464057174,33
1428875,SERVICEMASTER GLOBAL HOLDINGS INC,10-K,2019-12-31,281166.txt,215426,/blue/acg7849/share/BS/item1/281166.txt,0.0242344543,22
1126956,SPIRE INC,10-K,2019-09-30,275615.txt,246288,/blue/acg7849/share/BS/item1/275615.txt,0.0242282654,27
1320695,"TreeHouse Foods, Inc.",10-K,2019-12-31,280488.txt,43693,/blue/acg7849/share/BS/item1/280488.txt,-0.021461649,35
716634,READING INTERNATIONAL INC,10-K,2019-12-31,284669.txt,80112,/blue/acg7849/share/BS/item1/284669.txt,-0.039154712,36
1605331,AB INTERNATIONAL GROUP CORP.,10-K,2019-08-31,272508.txt,23802,/blue/acg7849/share/BS/item1/272508.txt,-0.088505245,29
1005276,MOHEGAN TRIBAL GAMING AUTHORITY,10-K,2019-09-30,265139.txt,129873,/blue/acg7849/share/BS/item1/265139.txt,-0.0010133,19
1506293,"PINTEREST, INC.",10-K,2019-12-31,281617.txt,58799,/blue/acg7849/share/BS/item1/281617.txt,-0.568821849,36
65770,"MICROVISION, INC.",10-K,2019-12-31,284554.txt,22947,/blue/acg7849/share/BS/item1/284554.txt,-2.237495776,45
1675033,Great Elm Capital Corp.,10-K,2019-12-31,283084.txt,68590,/blue/acg7849/share/BS/item1/283084.txt,-0.025931233,0
1590418,FOCUS UNIVERSAL INC.,10-K,2019-12-31,282304.txt,130548,/blue/acg7849/share/BS/item1/282304.txt,-0.439341541,45
1409375,"ORION ENERGY SYSTEMS, INC.",10-K,2019-03-31,269270.txt,33666,/blue/acg7849/share/BS/item1/269270.txt,0.1717404187,28
29644,DONALDSON CO INC,10-K,2019-07-31,275548.txt,16315,/blue/acg7849/share/BS/item1/275548.txt,0.1247082983,37
1040829,"Ryman Hospitality Properties, Inc.",10-K,2019-12-31,279374.txt,47064,/blue/acg7849/share/BS/item1/279374.txt,0.0356598119,19
1224608,"CNO Financial Group, Inc.",10-K,2019-12-31,280185.txt,307318,/blue/acg7849/share/BS/item1/280185.txt,0.0121733287,3
1326801,Facebook Inc,10-K,2019-12-31,280528.txt,31493,/blue/acg7849/share/BS/item1/280528.txt,0.1385931502,24
3116,AKORN INC,10-K,2019-12-31,284266.txt,180050,/blue/acg7849/share/BS/item1/284266.txt,-0.17597636,41
1273813,ASSURED GUARANTY LTD,10-K,2019-12-31,280276.txt,381971,/blue/acg7849/share/BS/item1/280276.txt,0.0280608684,3
912593,SUN COMMUNITIES INC,10-K,2019-12-31,285615.txt,82244,/blue/acg7849/share/BS/item1/285615.txt,0.0207064544,13
1336917,"Under Armour, Inc.",10-K,2019-12-31,280570.txt,18552,/blue/acg7849/share/BS/item1/280570.txt,0.0190231053,33
1490281,"Groupon, Inc.",10-K,2019-12-31,281497.txt,52557,/blue/acg7849/share/BS/item1/281497.txt,-0.015739159,16
1069996,FedNat Holding Co,10-K,2019-12-31,279579.txt,129478,/blue/acg7849/share/BS/item1/279579.txt,0.0008574947,3
766792,CVD EQUIPMENT CORP,10-K,2019-12-31,284890.txt,55668,/blue/acg7849/share/BS/item1/284890.txt,-0.135436509,45
1770450,Xerox Holdings Corp,10-K,2019-12-31,283954.txt,83152,/blue/acg7849/share/BS/item1/283954.txt,0.0430650628,24
1130166,"Cyclacel Pharmaceuticals, Inc.",10-K,2019-12-31,279918.txt,89177,/blue/acg7849/share/BS/item1/279918.txt,-0.511497256,49
790816,BRANDYWINE REALTY TRUST,10-K,2019-12-31,284973.txt,32813,/blue/acg7849/share/BS/item1/284973.txt,0.0084070806,25
728535,HUNT J B TRANSPORT SERVICES INC,10-K,2019-12-31,284748.txt,31021,/blue/acg7849/share/BS/item1/284748.txt,0.0943764904,15
81018,PUBLIC SERVICE CO OF COLORADO,10-K,2019-12-31,285053.txt,186523,/blue/acg7849/share/BS/item1/285053.txt,0.0303985269,27
1083743,"Flux Power Holdings, Inc.",10-K,2019-06-30,266253.txt,36200,/blue/acg7849/share/BS/item1/266253.txt,-1.722731057,28
813298,"DESTINATION XL GROUP, INC.",10-K,2019-02-02,277332.txt,42749,/blue/acg7849/share/BS/item1/277332.txt,-0.019942852,40
1687221,"REV Group, Inc.",10-K,2019-10-31,274290.txt,70257,/blue/acg7849/share/BS/item1/274290.txt,-0.009130725,22
1103795,"QS Energy, Inc.",10-K,2019-12-31,279780.txt,109494,/blue/acg7849/share/BS/item1/279780.txt,-9.368333333,20
1609702,"CDK Global, Inc.",10-K,2019-06-30,272600.txt,45812,/blue/acg7849/share/BS/item1/272600.txt,0.0779593198,24
887919,PREMIER FINANCIAL BANCORP INC,10-K,2019-12-31,285462.txt,49974,/blue/acg7849/share/BS/item1/285462.txt,0.0135855498,12
797564,"HST Global, Inc.",10-K,2019-12-31,285003.txt,2593,/blue/acg7849/share/BS/item1/285003.txt,0.3385974042,33
1532390,ALKALINE WATER Co INC,10-K,2019-03-31,271087.txt,26864,/blue/acg7849/share/BS/item1/271087.txt,-0.950083301,43
914139,PARKERVISION INC,10-K,2019-12-31,285632.txt,10166,/blue/acg7849/share/BS/item1/285632.txt,-2.407794193,45
1651094,"Elevate Credit, Inc.",10-K,2019-12-31,282866.txt,295276,/blue/acg7849/share/BS/item1/282866.txt,0.0410713807,16
1212545,WESTERN ALLIANCE BANCORPORATION,10-K,2019-12-31,280169.txt,258095,/blue/acg7849/share/BS/item1/280169.txt,0.0186105424,4
888491,OMEGA HEALTHCARE INVESTORS INC,10-K,2019-12-31,282768.txt,97752,/blue/acg7849/share/BS/item1/282768.txt,0.0348222419,1
10254,EARTHSTONE ENERGY INC,10-K,2019-12-31,279291.txt,705353,/blue/acg7849/share/BS/item1/279291.txt,0.0006388028,9
916789,HELEN OF TROY LTD,10-K,2019-02-28,278597.txt,60757,/blue/acg7849/share/BS/item1/278597.txt,0.0800117444,40
843006,ISSUER DIRECT CORP,10-K,2019-12-31,285213.txt,1488,/blue/acg7849/share/BS/item1/285213.txt,0.0211793764,33
866609,ION GEOPHYSICAL CORP,10-K,2019-12-31,285307.txt,77316,/blue/acg7849/share/BS/item1/285307.txt,-0.206690567,20
1123494,HARVARD BIOSCIENCE INC,10-K,2019-12-31,279876.txt,23117,/blue/acg7849/share/BS/item1/279876.txt,-0.028428459,44
885639,KOHLS Corp,10-K,2019-02-02,278124.txt,6654,/blue/acg7849/share/BS/item1/278124.txt,0.0474750945,40
1408100,"Kennedy-Wilson Holdings, Inc.",10-K,2019-12-31,281015.txt,204201,/blue/acg7849/share/BS/item1/281015.txt,0.0310356629,25
1494891,"Sensus Healthcare, Inc.",10-K,2019-12-31,281538.txt,310027,/blue/acg7849/share/BS/item1/281538.txt,-0.046040516,34
1755672,"Corteva, Inc.",10-K,2019-12-31,284255.txt,131061,/blue/acg7849/share/BS/item1/284255.txt,-0.006675001,35
1639225,"Livongo Health, Inc.",10-K,2019-12-31,282765.txt,68874,/blue/acg7849/share/BS/item1/282765.txt,-0.098597655,18
896493,"DPW Holdings, Inc.",10-K,2019-12-31,285533.txt,98265,/blue/acg7849/share/BS/item1/285533.txt,-0.769894737,45
876167,PROGRESS SOFTWARE CORP /MA,10-K,2019-11-30,285357.txt,57471,/blue/acg7849/share/BS/item1/285357.txt,0.0299567329,24
108516,WORTHINGTON INDUSTRIES INC,10-K,2019-05-31,266286.txt,35554,/blue/acg7849/share/BS/item1/266286.txt,0.0337960511,42
899923,MYRIAD GENETICS INC,10-K,2019-06-30,278398.txt,155962,/blue/acg7849/share/BS/item1/278398.txt,0.0029436232,44
1413754,MARIZYME INC,10-K,2019-12-31,281064.txt,34122,/blue/acg7849/share/BS/item1/281064.txt,-0.0369762,33
1400810,"HCI Group, Inc.",10-K,2019-12-31,280964.txt,27052,/blue/acg7849/share/BS/item1/280964.txt,0.0331120134,3
1574540,Physicians Realty Trust,10-K,2019-12-31,282244.txt,103747,/blue/acg7849/share/BS/item1/282244.txt,0.0171359972,1
1012477,AVADEL PHARMACEUTICALS PLC,10-K,2019-12-31,279197.txt,153081,/blue/acg7849/share/BS/item1/279197.txt,-0.219406218,41
1476045,Chatham Lodging Trust,10-K,2019-12-31,281417.txt,300163,/blue/acg7849/share/BS/item1/281417.txt,0.0130010691,19
1519751,"Fortune Brands Home & Security, Inc.",10-K,2019-12-31,281715.txt,98983,/blue/acg7849/share/BS/item1/281715.txt,0.0686503584,22
1580345,TriplePoint Venture Growth BDC Corp.,10-K,2019-12-31,282211.txt,266968,/blue/acg7849/share/BS/item1/282211.txt,0.0464197805,0
74303,OLIN Corp,10-K,2019-12-31,284806.txt,139684,/blue/acg7849/share/BS/item1/284806.txt,-0.001229892,42
1321732,Penumbra Inc,10-K,2019-12-31,280493.txt,153320,/blue/acg7849/share/BS/item1/280493.txt,0.072770577,34
1057379,"HACKETT GROUP, INC.",10-K,2019-12-27,279498.txt,39017,/blue/acg7849/share/BS/item1/279498.txt,0.1201796268,24
1670592,"YETI Holdings, Inc.",10-K,2019-12-28,283039.txt,57858,/blue/acg7849/share/BS/item1/283039.txt,0.0801125903,40
105132,WD 40 CO,10-K,2019-08-31,265831.txt,1867,/blue/acg7849/share/BS/item1/265831.txt,0.1847209098,33
1512499,"LINDBLAD EXPEDITIONS HOLDINGS, INC.",10-K,2019-12-31,281658.txt,73925,/blue/acg7849/share/BS/item1/281658.txt,0.0298054526,15
724742,Trinity Place Holdings Inc.,10-K,2019-12-31,284722.txt,23029,/blue/acg7849/share/BS/item1/284722.txt,-0.006310016,25
1591587,"AssetMark Financial Holdings, Inc.",10-K,2019-12-31,282321.txt,34399,/blue/acg7849/share/BS/item1/282321.txt,-0.00035325,23
1365916,"AMYRIS, INC.",10-K,2019-12-31,280715.txt,1869,/blue/acg7849/share/BS/item1/280715.txt,-1.508188065,33
1574540,Physicians Realty Trust,10-K,2019-12-31,282135.txt,103747,/blue/acg7849/share/BS/item1/282135.txt,0.0171359972,1
897077,ALAMO GROUP INC,10-K,2019-12-31,285538.txt,186812,/blue/acg7849/share/BS/item1/285538.txt,0.0518699861,37
1593936,"Michaels Companies, Inc.",10-K,2019-02-02,272284.txt,34183,/blue/acg7849/share/BS/item1/272284.txt,0.0710235156,40
1504008,"BankUnited, Inc.",10-K,2019-12-31,281605.txt,85462,/blue/acg7849/share/BS/item1/281605.txt,0.0095249676,12
1746037,ARYA SCIENCES ACQUISITION CORP.,10-K,2019-12-31,283748.txt,108730,/blue/acg7849/share/BS/item1/283748.txt,0.0173347852,5
1158449,ADVANCE AUTO PARTS INC,10-K,2019-12-28,280008.txt,58897,/blue/acg7849/share/BS/item1/280008.txt,0.0432853196,22
931015,Polaris Inc.,10-K,2019-12-31,285755.txt,84860,/blue/acg7849/share/BS/item1/285755.txt,0.0731199367,37
1009759,CAPSTONE TURBINE Corp,10-K,2019-03-31,265205.txt,71474,/blue/acg7849/share/BS/item1/265205.txt,-0.296098979,28
19411,MAGELLAN HEALTH INC,10-K,2019-12-31,284152.txt,68482,/blue/acg7849/share/BS/item1/284152.txt,0.0180785486,18
702165,NORFOLK SOUTHERN CORP,10-K,2019-12-31,284596.txt,281165,/blue/acg7849/share/BS/item1/284596.txt,0.0717770219,15
1598014,IHS Markit Ltd.,10-K,2019-11-30,282383.txt,118095,/blue/acg7849/share/BS/item1/282383.txt,0.031248446,24
6201,American Airlines Group Inc.,10-K,2019-12-31,284531.txt,1026,/blue/acg7849/share/BS/item1/284531.txt,0.0281023419,33
835324,"Stock Yards Bancorp, Inc.",10-K,2019-12-31,285185.txt,15664,/blue/acg7849/share/BS/item1/285185.txt,0.0177399316,12
1448056,"NEW RELIC, INC.",10-K,2019-03-31,269864.txt,51268,/blue/acg7849/share/BS/item1/269864.txt,-0.070672757,24
1382821,Redfin Corp,10-K,2019-12-31,280825.txt,33357,/blue/acg7849/share/BS/item1/280825.txt,-0.135530423,6
1705696,VICI PROPERTIES INC.,10-K,2019-12-31,283382.txt,1335432,/blue/acg7849/share/BS/item1/283382.txt,0.0411563154,14
1032208,SEMPRA ENERGY,10-K,2019-12-31,285682.txt,342565,/blue/acg7849/share/BS/item1/285682.txt,0.0284778801,27
1470205,"County Bancorp, Inc.",10-K,2019-12-31,281387.txt,77252,/blue/acg7849/share/BS/item1/281387.txt,0.0119322966,12
34088,EXXON MOBIL CORP,10-K,2019-12-31,284337.txt,9667,/blue/acg7849/share/BS/item1/284337.txt,0.0395480382,33
82811,REGAL BELOIT CORP,10-K,2019-12-28,285152.txt,94436,/blue/acg7849/share/BS/item1/285152.txt,0.0539192453,37
914122,"Perma-Pipe International Holdings, Inc.",10-K,2019-01-31,278550.txt,13542,/blue/acg7849/share/BS/item1/278550.txt,0.0318645578,37
46195,BANK OF HAWAII CORP,10-K,2019-12-31,284444.txt,49476,/blue/acg7849/share/BS/item1/284444.txt,0.0124844879,12
1316835,"Builders FirstSource, Inc.",10-K,2019-12-31,280467.txt,66995,/blue/acg7849/share/BS/item1/280467.txt,0.0682596346,22
865752,Monster Beverage Corp,10-K,2019-12-31,285302.txt,56493,/blue/acg7849/share/BS/item1/285302.txt,0.2150988903,35
1041859,"Childrens Place, Inc.",10-K,2019-02-02,265681.txt,158612,/blue/acg7849/share/BS/item1/265681.txt,0.0620451889,40
914208,Invesco Ltd.,10-K,2019-12-31,285635.txt,167853,/blue/acg7849/share/BS/item1/285635.txt,0.017460547,23
1502377,"Contango ORE, Inc.",10-K,2019-06-30,270597.txt,41040,/blue/acg7849/share/BS/item1/270597.txt,-0.953663547,38
1722964,"Y-mAbs Therapeutics, Inc.",10-K,2019-12-31,283550.txt,608702,/blue/acg7849/share/BS/item1/283550.txt,-0.374495069,49
1093691,PLUG POWER INC,10-K,2019-12-31,279723.txt,21900,/blue/acg7849/share/BS/item1/279723.txt,-0.110823098,28
1378950,"U.S. Auto Parts Network, Inc.",10-K,2019-12-28,280805.txt,18910,/blue/acg7849/share/BS/item1/280805.txt,-0.358720124,6
1622345,"Polar Power, Inc.",10-K,2019-12-31,282611.txt,119306,/blue/acg7849/share/BS/item1/282611.txt,-0.171667445,28
1169245,PhaseBio Pharmaceuticals Inc,10-K,2019-12-31,280066.txt,227698,/blue/acg7849/share/BS/item1/280066.txt,-0.475755813,48
1699039,"Ranger Energy Services, Inc.",10-K,2019-12-31,283318.txt,93868,/blue/acg7849/share/BS/item1/283318.txt,0.006132879,20
1655888,Owl Rock Capital Corp,10-K,2019-12-31,282921.txt,143749,/blue/acg7849/share/BS/item1/282921.txt,0.0541092585,0
1113169,PRICE T ROWE GROUP INC,10-K,2019-12-31,279833.txt,194666,/blue/acg7849/share/BS/item1/279833.txt,0.2284253623,23
1032208,SEMPRA ENERGY,10-K,2019-12-31,279321.txt,342565,/blue/acg7849/share/BS/item1/279321.txt,0.0284778801,27
1128928,FLOWERS FOODS INC,10-K,2019-12-28,279914.txt,119628,/blue/acg7849/share/BS/item1/279914.txt,0.0517777213,35
92122,SOUTHERN CO,10-K,2019-12-31,284565.txt,355798,/blue/acg7849/share/BS/item1/284565.txt,0.0400505476,27
1620179,"Exela Technologies, Inc.",10-K,2019-12-31,282584.txt,65365,/blue/acg7849/share/BS/item1/282584.txt,-0.404598498,24
1600125,"Meridian Bancorp, Inc.",10-K,2019-12-31,282398.txt,2257,/blue/acg7849/share/BS/item1/282398.txt,0.010561039,33
28917,"DILLARD'S, INC.",10-K,2019-02-02,275540.txt,38763,/blue/acg7849/share/BS/item1/275540.txt,0.0323827049,40
1372514,EYEGATE PHARMACEUTICALS INC,10-K,2019-12-31,280762.txt,130089,/blue/acg7849/share/BS/item1/280762.txt,-0.701769999,41
732417,HILLS BANCORPORATION,10-K,2019-12-31,284772.txt,212215,/blue/acg7849/share/BS/item1/284772.txt,0.0137290371,12
1375205,UR-ENERGY INC,10-K,2019-12-31,280778.txt,84556,/blue/acg7849/share/BS/item1/280778.txt,-0.093129771,38
25743,"TherapeuticsMD, Inc.",10-K,2019-12-31,284216.txt,230484,/blue/acg7849/share/BS/item1/284216.txt,-0.662234103,41
1707178,CorePoint Lodging Inc.,10-K,2019-12-31,283396.txt,70593,/blue/acg7849/share/BS/item1/283396.txt,-0.100521574,19
1060736,SEATTLE GENETICS INC /WA,10-K,2019-12-31,279521.txt,249585,/blue/acg7849/share/BS/item1/279521.txt,-0.071921867,49
1420520,Atomera Inc,10-K,2019-12-31,281112.txt,61693,/blue/acg7849/share/BS/item1/281112.txt,-0.872703412,45
1050441,EAGLE BANCORP INC,10-K,2019-12-31,279452.txt,101759,/blue/acg7849/share/BS/item1/279452.txt,0.0159024884,12
1703489,PDL Community Bancorp,10-K,2019-12-31,283361.txt,147031,/blue/acg7849/share/BS/item1/283361.txt,-0.004863555,4
1704715,"Contura Energy, Inc.",10-K,2019-12-31,283372.txt,207342,/blue/acg7849/share/BS/item1/283372.txt,-0.088214335,26
1404935,"THC Therapeutics, Inc.",10-K,2019-07-31,269200.txt,21137,/blue/acg7849/share/BS/item1/269200.txt,-14.09626216,31
768899,"TrueBlue, Inc.",10-K,2019-12-29,284898.txt,62409,/blue/acg7849/share/BS/item1/284898.txt,0.0555144324,17
77281,PENNSYLVANIA REAL ESTATE INVESTMENT TRUST,10-K,2019-12-31,284908.txt,1584,/blue/acg7849/share/BS/item1/284908.txt,-0.00462389,33
1492915,Standard AVB Financial Corp.,10-K,2019-12-31,281519.txt,74983,/blue/acg7849/share/BS/item1/281519.txt,0.0089456687,4
8818,Avery Dennison Corp,10-K,2019-12-28,285397.txt,13671,/blue/acg7849/share/BS/item1/285397.txt,0.0553126366,42
