,CIK,coName,formtype,date,fName,length
329,0001550453,TriLinc Global Impact Fund LLC,10-K,20191231,281925.txt,"72212
"
330,0001571329,Capitala Finance Corp.,10-K,20181231,271755.txt,"129973
"
331,0001735092,"Gofba, Inc.",10-K,20191231,283654.txt,"38956
"
332,0001228454,BCB BANCORP INC,10-K,20191231,280195.txt,"197846
"
333,0001499200,"Sabine Pass Liquefaction, LLC",10-K,20171231,270524.txt,"0
"
334,0001072379,NORTHWEST BIOTHERAPEUTICS INC,10-K,20191231,279598.txt,"35336
"
335,0000891482,FULL HOUSE RESORTS INC,10-K,20191231,285492.txt,"37187
"
336,0001358071,CONCHO RESOURCES INC,10-K,20171231,268470.txt,"649499
"
337,0000079879,PPG INDUSTRIES INC,10-K,20191231,285011.txt,"87503
"
338,0000881524,VIVUS INC,10-K,20181231,278036.txt,"149674
"
339,0001724344,Entasis Therapeutics Holdings Inc.,10-K,20181231,275036.txt,"196356
"
340,0000947484,ARCH CAPITAL GROUP LTD.,10-K,20171231,279006.txt,"658357
"
341,0001443669,Proto Labs Inc,10-K,20171231,269808.txt,"37571
"
342,0001533840,"CenterPoint Energy Transition Bond Co IV, LLC",10-K,20191231,281813.txt,"333
"
343,0001533932,"Worldpay, Inc.",10-K,20181231,271117.txt,"94678
"
344,0001763502,CSAIL 2019-C15 Commercial Mortgage Trust,10-K,20191231,283895.txt,"378
"
345,0001560143,WYTEC INTERNATIONAL INC,10-K,20191231,282004.txt,"45996
"
346,0001626115,PJT Partners Inc.,10-K,20171231,272982.txt,"24770
"
347,0001084991,NATURAL GAS SERVICES GROUP INC,10-K,20191231,279671.txt,"76488
"
348,0001507964,Corvus Gold Inc.,10-K,20180531,270680.txt,"27672
"
349,0001403708,Evoke Pharma Inc,10-K,20181231,269179.txt,"123207
"
350,0001032220,"MAXIMUS, INC.",10-K,20200930,279322.txt,"141499
"
351,0001166003,"XPO Logistics, Inc.",10-K,20171231,267106.txt,"99259
"
352,0001701114,"Blue Apron Holdings, Inc.",10-K,20191231,283335.txt,"26964
"
353,0001326141,Lazard Group LLC,10-K,20171231,268116.txt,"50498
"
354,0000859163,AVX Corp,10-K,20190331,277762.txt,"41390
"
355,0000042316,GOLDFIELD CORP,10-K,20171231,275939.txt,"47401
"
356,0001508348,"AmeriCann, Inc.",10-K,20200930,281633.txt,"26527
"
357,0001596993,DORIAN LPG LTD.,10-K,20190331,272338.txt,"122431
"
358,0000101830,SPRINT Corp,10-K,20180331,265335.txt,"100273
"
359,0001657324,Ally Auto Receivables Trust 2016-1,10-K,20181231,270201.txt,"1001
"
360,0001609988,flooidCX Corp.,10-K,20190228,272613.txt,"21677
"
361,0001323885,"AtriCure, Inc.",10-K,20191231,280501.txt,"0
"
362,0001318482,SHOAL GAMES LTD.,10-K,20181231,268029.txt,"0
"
363,0000862022,HUGOTON ROYALTY TRUST,10-K,20171231,277799.txt,"10653
"
364,0001766004,Capital One Prime Auto Receivables Trust 2019-1,10-K,20191231,279936.txt,"457
"
365,0001109357,EXELON CORP,10-K,20191231,284999.txt,"0
"
366,0001515673,Ultragenyx Pharmaceutical Inc.,10-K,20191231,281683.txt,"194549
"
367,0000014930,BRUNSWICK CORP,10-K,20191231,281520.txt,"92287
"
368,0000004977,AFLAC INC,10-K,20191231,284468.txt,"170588
"
369,0001495648,"Brisset Beer International, Inc.",10-K,20170531,270464.txt,"69102
"
370,0001372612,BOX INC,10-K,20190131,268678.txt,"29330
"
371,0000275880,PARSONS CORP,10-K,20191231,284227.txt,"63210
"
372,0001773086,Yunhong International,10-K,20200630,283978.txt,"126052
"
373,0001589149,"MassRoots, Inc.",10-K,20171231,272156.txt,"0
"
374,0000718413,COMMUNITY BANCORP /VT,10-K,20191231,284680.txt,"64127
"
375,0001096343,MARKEL CORP,10-K,20181231,266450.txt,"0
"
376,0001101396,"DELTA APPAREL, INC",10-K,20190928,266525.txt,"22916
"
377,0001413891,"Spectrum Global Solutions, Inc.",10-KT,20171231,269367.txt,"241
"
378,0001689417,Morgan Stanley Capital I Trust 2016-UBS12,10-K,20191231,283215.txt,"724
"
379,0000072741,EVERSOURCE ENERGY,10-K,20191231,284203.txt,"136792
"
380,0000918545,BALTIC INTERNATIONAL USA INC,10-K,20191231,285665.txt,"0
"
381,0001070680,CENTRAL FEDERAL CORP,10-K,20171231,266107.txt,"185024
"
382,0001436975,LIGHTSTONE VALUE PLUS REAL ESTATE INVESTMENT TRUST II INC,10-K,20191231,281212.txt,"0
"
383,0001621832,"Aqua Metals, Inc.",10-K,20181231,272898.txt,"79571
"
384,0001373715,"ServiceNow, Inc.",10-K,20181231,268690.txt,"0
"
385,0000793733,SKYWEST INC,10-K,20191231,284985.txt,"31711
"
386,0001411688,"Container Store Group, Inc.",10-K,20200328,281048.txt,"34979
"
387,0000891024,"PATTERSON COMPANIES, INC.",10-K,20200425,285486.txt,"174639
"
388,0001594686,WASHINGTON PRIME GROUP INC.,10-K,20171231,272300.txt,"33783
"
389,0001378946,"People's United Financial, Inc.",10-K,20191231,280804.txt,"68941
"
390,0001477845,"Annovis Bio, Inc.",10-K,20191231,281440.txt,"187288
"
391,0001102392,"Royal Energy Resources, Inc.",10-K,20171231,266538.txt,"0
"
392,0001616262,"Rocky Mountain Chocolate Factory, Inc.",10-K,20180228,272749.txt,"53118
"
393,0000921082,HIGHWOODS PROPERTIES INC,10-K,20181231,278669.txt,"17791
"
394,0001574774,"BIOTELEMETRY, INC.",10-K,20181231,271829.txt,"85043
"
395,0001037540,BOSTON PROPERTIES INC,10-K,20171231,265702.txt,"0
"
396,0001065280,NETFLIX INC,10-K,20191231,279545.txt,"11805
"
397,0001703644,Granite Point Mortgage Trust Inc.,10-K,20171231,274646.txt,"147199
"
398,0001282631,NETLIST INC,10-K,20181229,267654.txt,"32254
"
399,0001708978,Drive Auto Receivables Trust 2017-1,10-K,20191231,280849.txt,"0
"
400,0001133869,"CAPRICOR THERAPEUTICS, INC.",10-K,20191231,279940.txt,"173241
"
401,0001448558,"GROW CONDOS, INC.",10-K,20180630,269869.txt,"23991
"
402,0001578732,"Marcus & Millichap, Inc.",10-K,20191231,282189.txt,"46547
"
403,0001679731,Ally Auto Receivables Trust 2017-1,10-K,20181231,274119.txt,"1001
"
404,0000916457,CALPINE CORP,10-K,20181231,278592.txt,"543986
"
405,0001689490,ALLEGRO BEAUTY PRODUCTS INC,10-K,20180331,274340.txt,"35055
"
406,0001617406,Park Hotels & Resorts Inc.,10-K,20191231,282556.txt,"251707
"
407,0001144215,ACUITY BRANDS INC,10-K,20180831,266965.txt,"56313
"
408,0001719199,Wells Fargo Commercial Mortgage Trust 2017-C41,10-K,20191231,283516.txt,"378
"
409,0001708715,Seneca Financial Corp.,10-K,20181231,274746.txt,"181673
"
410,0001479419,"Kala Pharmaceuticals, Inc.",10-K,20191231,281449.txt,"222652
"
411,0001610950,"Syneos Health, Inc.",10-K,20171231,272644.txt,"212618
"
412,0000006201,American Airlines Group Inc.,10-K,20171231,276155.txt,"1026
"
413,0001000753,"INSPERITY, INC.",10-K,20181231,265049.txt,"235643
"
414,0000939930,"PYXUS INTERNATIONAL, INC.",10-K,20190331,278922.txt,"158491
"
415,0001130166,"Cyclacel Pharmaceuticals, Inc.",10-K,20171231,266823.txt,"79958
"
416,0001729149,"VIEMED HEALTHCARE, INC.",10-K,20191231,283609.txt,"115247
"
417,0001629210,Paramount Gold Nevada Corp.,10-K,20200630,282675.txt,"9684
"
418,0001530766,"BioSig Technologies, Inc.",10-K,20191231,281792.txt,"75347
"
419,0000031667,EDUCATIONAL DEVELOPMENT CORP,10-K,20180228,275653.txt,"5171
"
420,0001353538,NEWTOWN LANE MARKETING INC,10-K,20180331,268389.txt,"47379
"
421,0001001463,"Acacia Diversified Holdings, Inc.",10-K,20171231,265070.txt,"22452
"
422,0001373690,Indigenous Roots Corp.,10-K,20180831,268686.txt,"4785
"
423,0001545654,"Alexander & Baldwin, Inc.",10-K,20171231,271284.txt,"529023
"
424,0000886137,FINISH LINE INC /IN/,10-K,20180303,278146.txt,"0
"
425,0000805676,PARK NATIONAL CORP /OH/,10-K,20181231,277232.txt,"0
"
426,0000857855,UNITED COMMUNITY BANKS INC,10-K,20181231,277745.txt,"122086
"
427,0001069996,FedNat Holding Co,10-K,20181231,266090.txt,"0
"
428,0001626199,"ALPINE IMMUNE SCIENCES, INC.",10-K,20181231,272985.txt,"180889
"
429,0001035983,COMFORT SYSTEMS USA INC,10-K,20171231,265564.txt,"34189
"
430,0001669779,"Camping World Holdings, Inc.",10-K,20171231,273910.txt,"91569
"
431,0000784199,CRYOLIFE INC,10-K,20191231,284943.txt,"333357
"
432,0001645155,Webstar Technology Group Inc.,10-K,20181231,273406.txt,"0
"
433,0001419536,Capital Bancorp Inc,10-K,20191231,281103.txt,"313676
"
434,0001041588,ACCESS POWER INC,10-K,20081231,265663.txt,"0
"
435,0000811222,Cardiff Lexington Corp,10-K,20181231,277294.txt,"20835
"
436,0001499573,FlatWorld Acquisition Corp.,10-K,20171231,270531.txt,"16830
"
437,0000008328,"Applied Minerals, Inc.",10-K,20181231,277549.txt,"0
"
438,0001101680,DASAN ZHONE SOLUTIONS INC,10-K,20191231,279770.txt,"37221
"
439,0001735646,JPMDB Commercial Mortgage Securities Trust 2018-C8,10-K,20191231,283658.txt,"378
"
440,0000007332,SOUTHWESTERN ENERGY CO,10-K,20180301,276678.txt,"173417
"
441,0001633978,Lumentum Holdings Inc.,10-K,20200627,282715.txt,"78329
"
442,0001434842,Forbes Energy Services Ltd.,10-K,20191231,281200.txt,"96961
"
443,0000944148,"CBIZ, Inc.",10-K,20191231,285815.txt,"0
"
444,0001432271,Rampart Studios Inc.,10-K,20171231,269622.txt,"10720
"
445,0001403853,"Nuverra Environmental Solutions, Inc.",10-K,20181231,269184.txt,"56992
"
446,0001413329,Philip Morris International Inc.,10-K,20191231,281061.txt,"55876
"
447,0001673985,AdvanSix Inc.,10-K,20191231,283070.txt,"104878
"
448,0000715446,ITUS Corp,10-K,20171031,276423.txt,"49605
"
449,0001585689,Hilton Worldwide Holdings Inc.,10-K,20191231,282268.txt,"607075
"
450,0000792966,FARMERS & MERCHANTS BANCORP INC,10-K,20181231,277107.txt,"37663
"
451,0000773141,MDC HOLDINGS INC,10-K,20181231,276962.txt,"22755
"
452,0000891166,"UNIVERSAL INSURANCE HOLDINGS, INC.",10-K,20191231,285488.txt,"0
"
453,0001788841,GreenVision Acquisition Corp.,10-K,20191231,284095.txt,"0
"
454,0001653247,"Landcadia Holdings, Inc.",10-K,20171231,273599.txt,"38402
"
455,0001379527,WisdomTree Continuous Commodity Index Master Fund,10-K,20171231,268782.txt,"220998
"
456,0000904979,SHILOH INDUSTRIES INC,10-K,20171031,278421.txt,"40746
"
457,0000784011,POPE RESOURCES LTD PARTNERSHIP,10-K,20181231,277027.txt,"635360
"
458,0001711929,"Starwood Real Estate Income Trust, Inc.",10-K,20181231,274819.txt,"14166
"
459,0001595974,"RUBICON PROJECT, INC.",10-K,20181231,272321.txt,"123170
"
460,0001290658,"IIOT-OXYS, Inc.",10-K,20171231,267776.txt,"74059
"
461,0001561032,"Healthcare Trust, Inc.",10-K,20171231,271551.txt,"137955
"
462,0000802257,"True Nature Holding, Inc.",10-K,20181231,277208.txt,"20319
"
463,0000836564,PATRIOT SCIENTIFIC CORP,10-K,20190531,277581.txt,"36859
"
464,0000814453,NEWELL BRANDS INC,10-K,20181231,277348.txt,"0
"
465,0000910267,TITAN PHARMACEUTICALS INC,10-K,20191231,285595.txt,"341
"
466,0001315255,"GTT Communications, Inc.",10-K,20181231,267994.txt,"0
"
467,0001051251,J CREW GROUP INC,10-K,20190202,265829.txt,"0
"
468,0001058330,"FRESH PROMISE FOODS, INC.",10-K,20191231,279507.txt,"40314
"
469,0001713863,"Rafael Holdings, Inc.",10-K,20180731,274855.txt,"475
"
470,0001050825,STEELCASE INC,10-K,20200228,279457.txt,"48541
"
471,0000066382,MILLER HERMAN INC,10-K,20190601,276209.txt,"33382
"
472,0001564709,"Truett-Hurst, Inc.",10-K,20180630,271631.txt,"20593
"
473,0000814676,CPS TECHNOLOGIES CORP/DE/,10-K,20181229,277360.txt,"22216
"
474,0001311370,Lazard Ltd,10-K,20181231,267967.txt,"47994
"
475,0001492674,"T2 Biosystems, Inc.",10-K,20171231,270399.txt,"136981
"
476,0001178670,"ALNYLAM PHARMACEUTICALS, INC.",10-K,20171231,267257.txt,"184655
"
477,0001362705,Sanchez Midstream Partners LP,10-K,20181231,268532.txt,"73309
"
478,0001769465,Volkswagen Auto Lease Trust 2019-A,10-K,20191231,280131.txt,"0
"
479,0000912728,FORWARD AIR CORP,10-K,20191231,285619.txt,"95942
"
480,0001406666,"CALIX, INC",10-K,20171231,269228.txt,"93297
"
481,0001750588,Drive Auto Receivables Trust 2018-4,10-K,20191231,283781.txt,"0
"
482,0001304161,"Pharma-Bio Serv, Inc.",10-K,20191031,280415.txt,"15836
"
483,0001453818,"Hines Global REIT, Inc.",10-K,20171231,269926.txt,"31855
"
484,0001668428,FGL Holdings,10-K,20181231,273884.txt,"0
"
485,0001707925,LINDE PLC,10-K,20171231,274722.txt,"5909
"
486,0001429260,"Fortress Biotech, Inc.",10-K,20191231,281167.txt,"88762
"
487,0001137547,UNITED SECURITY BANCSHARES,10-K,20171231,266895.txt,"0
"
488,0001697805,Bison Capital Acquisition Corp.,10-K,20181231,274512.txt,"0
"
489,0001382574,"TRXADE GROUP, INC.",10-K,20171231,268814.txt,"42431
"
490,0001002047,"NetApp, Inc.",10-K,20200424,279125.txt,"0
"
491,0001697412,Migom Global Corp.,10-K,20191231,283296.txt,"9206
"
492,0001501756,"Adverum Biotechnologies, Inc.",10-K,20171231,270580.txt,"112582
"
493,0001573097,"HD Supply Holdings, Inc.",10-K,20200202,281354.txt,"22419
"
494,0001128252,"SIPP International Industries, Inc.",10-K,20101231,279909.txt,"0
"
495,0001589361,"Mount TAM Biotechnologies, Inc.",10-K,20171231,272162.txt,"67498
"
496,0001527702,iQSTEL Inc,10-K,20191231,281765.txt,"65468
"
497,0001753585,BMW Vehicle Lease Trust 2018-1,10-K,20181231,275273.txt,"277
"
498,0000882184,HORTON D R INC /DE/,10-K,20200930,285401.txt,"132422
"
499,0001763174,Drive Auto Receivables Trust 2019-1,10-K,20191231,283889.txt,"0
"
500,0001279704,"Cellectar Biosciences, Inc.",10-K,20191231,280300.txt,"119508
"
501,0000002969,AIR PRODUCTS & CHEMICALS INC /DE/,10-K,20180930,275551.txt,"0
"
502,0001096950,"MEDTAINER, INC.",10-K,20181231,266463.txt,"0
"
503,0000801337,WEBSTER FINANCIAL CORP,10-K,20191231,285024.txt,"1782
"
504,0001080014,"Innoviva, Inc.",10-K,20181231,266196.txt,"40059
"
505,0000784977,PORTLAND GENERAL ELECTRIC CO /OR/,10-K,20181231,277035.txt,"1084
"
506,0001047862,CONSOLIDATED EDISON INC,10-K,20191231,284204.txt,"0
"
507,0001141807,1ST CONSTITUTION BANCORP,10-K,20181231,266946.txt,"104383
"
508,0001612720,NextDecade Corp.,10-K,20181231,272669.txt,"19216
"
509,0000069891,NATIONAL BEVERAGE CORP,10-K,20190427,276265.txt,"20719
"
510,0001640384,"LM FUNDING AMERICA, INC.",10-K,20171231,273290.txt,"15173
"
511,0001531031,"Esquire Financial Holdings, Inc.",10-K,20171231,271076.txt,"94358
"
512,0001127703,PROASSURANCE CORP,10-K,20191231,279899.txt,"0
"
513,0001466258,Ingersoll-Rand plc,10-K,20191231,281362.txt,"93322
"
514,0001571776,Cherry Hill Mortgage Investment Corp,10-K,20171231,271764.txt,"25270
"
515,0001620533,Shake Shack Inc.,10-K,20181226,272869.txt,"193415
"
516,0001487952,"Vishay Precision Group, Inc.",10-K,20171231,270329.txt,"109958
"
517,0001742491,"Kenloc, Inc.",10-K,20200331,283715.txt,"64210
"
518,0001650505,"ECO ENERGY TECH ASIA, LTD",10-K,20181231,273512.txt,"0
"
519,0001175535,Whitestone REIT,10-K,20181231,267226.txt,"40903
"
520,0001377178,Ridgewood Energy U Fund LLC,10-K,20181231,268742.txt,"71123
"
521,0001477009,GENERAL CANNABIS CORP,10-K,20171231,270187.txt,"42691
"
522,0001326160,Duke Energy CORP,10-K,20171231,266411.txt,"302227
"
523,0001357615,"KBR, INC.",10-K,20191231,280671.txt,"85925
"
524,0001021635,OGE ENERGY CORP.,10-K,20171231,265384.txt,"450560
"
525,0000098338,TSR INC,10-K,20190531,279080.txt,"594
"
526,0001641832,Capital Auto Receivables Asset Trust 2015-2,10-K,20171231,278277.txt,"1001
"
527,0001085392,PUGET ENERGY INC /WA,10-K,20181231,277288.txt,"623150
"
528,0001413488,"CANNABIS GLOBAL, INC.",10-K,20200831,281063.txt,"441
"
529,0001632790,"ENERGIZER HOLDINGS, INC.",10-K,20200930,282703.txt,"0
"
530,0000039911,GAP INC,10-K,20190202,275912.txt,"30928
"
531,0000046765,"Helmerich & Payne, Inc.",10-K,20180930,275981.txt,"62126
"
532,0001701638,JPMCC Commercial Mortgage Securities Trust 2017-JP6,10-K,20191231,283338.txt,"378
"
533,0000904080,STONE ENERGY CORP,10-K,20171231,278418.txt,"196
"
534,0001514226,"Delta Tucker Holdings, Inc.",10-K,20181231,270776.txt,"119834
"
535,0000868611,SONIC CORP,10-K,20180831,277877.txt,"118909
"
536,0001650526,California Republic Auto Receivables Trust 2015-3,10-K,20171231,273513.txt,"114
"
537,0001019787,PURADYN FILTER TECHNOLOGIES INC,10-K,20181231,265356.txt,"24534
"
538,0000855874,COMMUNITY FINANCIAL CORP /MD/,10-K,20181231,277732.txt,"443872
"
539,0001648903,"First Foods Group, Inc.",10-K,20171231,273475.txt,"7364
"
540,0000707549,LAM RESEARCH CORP,10-K,20180624,276340.txt,"150678
"
541,0001580156,Houghton Mifflin Harcourt Co,10-K,20171231,271975.txt,"49984
"
542,0000072903,XCEL ENERGY INC,10-K,20171231,276620.txt,"767739
"
543,0001725618,CarMax Auto Owner Trust 2018-1,10-K,20190228,275056.txt,"461
"
544,0001706509,Cosmos Group Holdings Inc.,10-K,20171231,274698.txt,"106564
"
545,0001604464,"Atara Biotherapeutics, Inc.",10-K,20171231,272482.txt,"93451
"
546,0000808450,NAVISTAR INTERNATIONAL CORP,10-K,20181031,277259.txt,"106643
"
547,0000814586,"Lifeway Foods, Inc.",10-K,20191231,285092.txt,"57514
"
548,0001592480,"Continental Building Products, Inc.",10-K,20181231,272257.txt,"87231
"
549,0001591670,Farmland Partners Inc.,10-K,20181231,272227.txt,"39659
"
550,0001025996,KILROY REALTY CORP,10-K,20171231,265454.txt,"1145
"
551,0001716697,First Choice Bancorp,10-K,20181231,274910.txt,"176918
"
552,0001500305,Sustainable Projects Group Inc.,10-K,20191231,281583.txt,"0
"
553,0001473490,"Wall Street Media Co, Inc.",10-K,20200930,281401.txt,"0
"
554,0001587234,GS Mortgage Securities Trust 2013-GCJ16,10-K,20181231,272127.txt,"323
"
555,0001071236,RED RIVER BANCSHARES INC,10-K,20191231,279592.txt,"155603
"
556,0001414475,Western Gas Partners LP,10-K,20171231,269377.txt,"0
"
557,0001021635,OGE ENERGY CORP.,10-K,20191231,279261.txt,"233066
"
558,0001554875,"Tintri, Inc.",10-K,20180131,271432.txt,"34417
"
559,0001053691,Diffusion Pharmaceuticals Inc.,10-K,20171231,265866.txt,"245152
"
560,0000042582,GOODYEAR TIRE & RUBBER CO /OH/,10-K,20191231,284430.txt,"0
"
561,0001104206,NEVTAH CAPITAL MANAGEMENT CORP,10-K,20021231,279785.txt,"473
"
562,0000854560,"GREAT SOUTHERN BANCORP, INC.",10-K,20191231,285249.txt,"2324780
"
563,0001413447,NXP Semiconductors N.V.,10-K,20191231,281062.txt,"193434
"
564,0001477333,"Cloudflare, Inc.",10-K,20191231,281425.txt,"91366
"
565,0000071829,NEWPARK RESOURCES INC,10-K,20191231,284678.txt,"0
"
566,0001709587,Tulip Grove Acquisition Corp,10-K,20171231,274760.txt,"0
"
567,0001298675,CubeSmart,10-K,20171231,267846.txt,"48557
"
568,0001642435,Ford Credit Auto Owner Trust 2015-B,10-K,20171231,273342.txt,"115
"
569,0001113809,BUILD A BEAR WORKSHOP INC,10-K,20171230,266667.txt,"13897
"
570,0001172136,US GEOTHERMAL INC,10-K,20171231,267174.txt,"147569
"
571,0001118237,MBT FINANCIAL CORP,10-K,20181231,266705.txt,"91830
"
572,0000024741,CORNING INC /NY,10-K,20191231,284210.txt,"188699
"
573,0001549922,"Summit Midstream Partners, LP",10-K,20191231,281919.txt,"254363
"
574,0000844161,CHEROKEE INC,10-K,20190202,277634.txt,"24431
"
575,0001623019,USA Capital Management Inc.,10-K,20171231,272932.txt,"0
"
576,0000794367,"Macy's, Inc.",10-K,20180203,277131.txt,"48059
"
577,0001665081,Morgan Stanley Bank of America Merrill Lynch Trust 2016-C28,10-K,20181231,273814.txt,"378
"
578,0001142412,MISSION BROADCASTING INC,10-K,20181231,266949.txt,"124723
"
579,0001040130,PETMED EXPRESS INC,10-K,20190331,265625.txt,"68710
"
580,0001749973,BANK 2018-BNK14,10-K,20181231,275243.txt,"724
"
581,0001276531,SCIENTIFIC ENERGY INC,10-K,20181231,267606.txt,"7143
"
582,0001567345,"HEMISPHERE MEDIA GROUP, INC.",10-K,20191231,282070.txt,"832
"
583,0001678463,"Forterra, Inc.",10-K,20171231,274081.txt,"113914
"
584,0001478121,Pfenex Inc.,10-K,20171231,270224.txt,"242888
"
585,0001261379,Frontier Funds,10-K,20191231,280897.txt,"77736
"
586,0001682593,"Community Savings Bancorp, Inc.",10-K,20190630,274204.txt,"430877
"
587,0001593548,"PlayAGS, Inc.",10-K,20171231,272279.txt,"0
"
588,0001095291,"WEB.COM GROUP, INC.",10-K,20171231,266433.txt,"54431
"
589,0001005731,IDT CORP,10-K,20190731,265149.txt,"0
"
590,0001666384,"AG Twin Brook BDC, Inc.",10-K,20191231,283005.txt,"108848
"
591,0001373670,"Green Brick Partners, Inc.",10-K,20181231,268685.txt,"103992
"
592,0000092521,SOUTHWESTERN PUBLIC SERVICE CO,10-K,20191231,285722.txt,"223802
"
593,0001745529,Benchmark 2018-B5 Mortgage Trust,10-K,20191231,283742.txt,"378
"
594,0000815097,CARNIVAL CORP,10-K,20181130,277366.txt,"374571
"
595,0001674335,"JELD-WEN Holding, Inc.",10-K,20171231,274013.txt,"73820
"
596,0001620533,Shake Shack Inc.,10-K,20171227,272868.txt,"173739
"
597,0001224608,"CNO Financial Group, Inc.",10-K,20171231,267376.txt,"323997
"
598,0000884650,INFINITE GROUP INC,10-K,20171231,278096.txt,"0
"
599,0000712771,"ConnectOne Bancorp, Inc.",10-K,20181231,276398.txt,"96861
"
600,0000007039,TRECORA RESOURCES,10-K,20191231,284602.txt,"40222
"
601,0000730272,REPLIGEN CORP,10-K,20171231,276636.txt,"509
"
602,0001143238,Triton Emission Solutions Inc.,10-K,20191231,279982.txt,"24089
"
603,0001662574,"Grom Social Enterprises, Inc.",10-K,20181231,273771.txt,"145567
"
604,0000084246,RLI CORP,10-K,20171231,277618.txt,"158270
"
605,0001653099,"VIGILANT DIVERSIFIED HOLDINGS, INC./NV",10-K,20191231,282894.txt,"0
"
606,0000704172,PHI GROUP INC,10-K,20180630,276309.txt,"0
"
607,0000892482,Qumu Corp,10-K,20181231,278256.txt,"62603
"
608,0001639694,GS Mortgage Securities Trust 2015-GC30,10-K,20191231,282772.txt,"0
"
609,0001633532,Nissan Auto Receivables 2015-A Owner Trust,10-K,20180331,273132.txt,"374
"
610,0001367920,"CONCERT PHARMACEUTICALS, INC.",10-K,20181231,268605.txt,"159778
"
611,0000704532,Onto Innovation Inc.,10-K,20191231,284608.txt,"100718
"
612,0001094348,Mattersight Corp,10-K,20171231,266416.txt,"14417
"
613,0001501989,"CytomX Therapeutics, Inc.",10-K,20171231,270587.txt,"147930
"
614,0001528837,Sanchez Energy Corp,10-K,20181231,271037.txt,"148833
"
615,0001289848,Huron Consulting Group Inc.,10-K,20181231,267761.txt,"977
"
616,0001679688,"Colony Capital, Inc.",10-K,20191231,283122.txt,"102585
"
617,0000793733,SKYWEST INC,10-K,20171231,277120.txt,"58873
"
618,0001096376,NUTRI SYSTEM INC /DE/,10-K,20181231,266452.txt,"40453
"
